tensor(0.5068, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.0504, device='cuda:0')
tensor(0.1713, device='cuda:0')
tensor(0.0368, device='cuda:0')
tensor(0.1340, device='cuda:0')
tensor(0.0131, device='cuda:0')
tensor(0.0047, device='cuda:0')
tensor(0.0622, device='cuda:0')
tensor(0.0281, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0097, device='cuda:0')
tensor(0.0458, device='cuda:0')
tensor(0.0552, device='cuda:0')
tensor(0.1490, device='cuda:0')
tensor(0.0209, device='cuda:0')
tensor(0.1299, device='cuda:0')
tensor(0.1290, device='cuda:0')
tensor(1.0957, device='cuda:0')
tensor(0.0391, device='cuda:0')
tensor(0.4334, device='cuda:0')
tensor(0.0839, device='cuda:0')
tensor(0.3035, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0379, device='cuda:0')
tensor(0.5956, device='cuda:0')
tensor(0.0139, device='cuda:0')
tensor(0.0025, device='cuda:0')
tensor(0.0402, device='cuda:0')
tensor(0.0845, device='cuda:0')
tensor(0.0103, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.6657, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0069, device='cuda:0')
tensor(0.0100, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0678, device='cuda:0')
tensor(0.0051, device='cuda:0')
tensor(0.2302, device='cuda:0')
tensor(0.0133, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.3214, device='cuda:0')
tensor(0.0026, device='cuda:0')
tensor(0.0087, device='cuda:0')
tensor(0.0143, device='cuda:0')
tensor(0.3263, device='cuda:0')
tensor(0.0512, device='cuda:0')
tensor(0.4088, device='cuda:0')
tensor(1.7703e-05, device='cuda:0')
tensor(0.0088, device='cuda:0')
tensor(0.0623, device='cuda:0')
tensor(0.0113, device='cuda:0')
tensor(0.0246, device='cuda:0')
tensor(0.0558, device='cuda:0')
tensor(0.0036, device='cuda:0')
tensor(0.0825, device='cuda:0')
tensor(0.0030, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(8.2851e-06, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.0159, device='cuda:0')
tensor(0.1064, device='cuda:0')
tensor(1.0490e-06, device='cuda:0')
tensor(0.2026, device='cuda:0')
tensor(0.3401, device='cuda:0')
tensor(0.0756, device='cuda:0')
tensor(0.0172, device='cuda:0')
tensor(0.0434, device='cuda:0')
tensor(0.0030, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0602, device='cuda:0')
tensor(0.1953, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.0713, device='cuda:0')
tensor(0.4972, device='cuda:0')
tensor(0.0047, device='cuda:0')
tensor(8.5831e-07, device='cuda:0')
tensor(0.0137, device='cuda:0')
tensor(0.0240, device='cuda:0')
tensor(0.0554, device='cuda:0')
tensor(0.0202, device='cuda:0')
tensor(0.0059, device='cuda:0')
tensor(0.0029, device='cuda:0')
tensor(0.0584, device='cuda:0')
tensor(0.0035, device='cuda:0')
tensor(0.0028, device='cuda:0')
tensor(0.1509, device='cuda:0')
tensor(0.0098, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0112, device='cuda:0')
tensor(0.0400, device='cuda:0')
tensor(0.0167, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(8.0664e-05, device='cuda:0')
tensor(0.0848, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.0410, device='cuda:0')
tensor(3.2819e-05, device='cuda:0')
tensor(0.0520, device='cuda:0')
tensor(0.0134, device='cuda:0')
tensor(0.3250, device='cuda:0')
tensor(0.0126, device='cuda:0')
tensor(0.2013, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.0014, device='cuda:0')
tensor(0.0037, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.0144, device='cuda:0')
tensor(0.1349, device='cuda:0')
tensor(0.0433, device='cuda:0')
tensor(0.4781, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.2019, device='cuda:0')
tensor(0.1327, device='cuda:0')
tensor(0.0037, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.5956, device='cuda:0')
tensor(0.0296, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0418, device='cuda:0')
tensor(0.1120, device='cuda:0')
tensor(0.3255, device='cuda:0')
tensor(0.0091, device='cuda:0')
tensor(0.0935, device='cuda:0')
tensor(0.1721, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.0166, device='cuda:0')
tensor(0.0036, device='cuda:0')
tensor(0.0459, device='cuda:0')
tensor(0.0053, device='cuda:0')
tensor(0.0093, device='cuda:0')
tensor(0.2713, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.0054, device='cuda:0')
tensor(0.0036, device='cuda:0')
tensor(0.4643, device='cuda:0')
tensor(0.0638, device='cuda:0')
tensor(0.7996, device='cuda:0')
tensor(0.0071, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0622, device='cuda:0')
tensor(7.9615e-05, device='cuda:0')
tensor(0.0035, device='cuda:0')
tensor(0.1518, device='cuda:0')
tensor(0.3464, device='cuda:0')
tensor(0.0156, device='cuda:0')
tensor(8.6949e-05, device='cuda:0')
tensor(0.0587, device='cuda:0')
tensor(0.0133, device='cuda:0')
tensor(0.0958, device='cuda:0')
tensor(0.0038, device='cuda:0')
tensor(0.0281, device='cuda:0')
tensor(0.0071, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.7797, device='cuda:0')
tensor(0.0012, device='cuda:0')
tensor(0.0082, device='cuda:0')
tensor(0.0039, device='cuda:0')
tensor(0.0094, device='cuda:0')
tensor(0.0384, device='cuda:0')
tensor(0.0590, device='cuda:0')
tensor(7.7516e-05, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0110, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0639, device='cuda:0')
tensor(0.0233, device='cuda:0')
tensor(0.0144, device='cuda:0')
tensor(0.0029, device='cuda:0')
tensor(0.0307, device='cuda:0')
tensor(0.1846, device='cuda:0')
tensor(0.0597, device='cuda:0')
tensor(0.0373, device='cuda:0')
tensor(0.1402, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0940, device='cuda:0')
tensor(0.0099, device='cuda:0')
tensor(0.0161, device='cuda:0')
tensor(2.1875e-05, device='cuda:0')
tensor(0.0065, device='cuda:0')
tensor(0.0029, device='cuda:0')
tensor(0.6966, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0651, device='cuda:0')
tensor(0.0106, device='cuda:0')
tensor(0.0454, device='cuda:0')
tensor(0.3065, device='cuda:0')
tensor(1.1921e-06, device='cuda:0')
tensor(0.0067, device='cuda:0')
tensor(0.0202, device='cuda:0')
tensor(0.0037, device='cuda:0')
tensor(0.0653, device='cuda:0')
tensor(0.5590, device='cuda:0')
tensor(0.0646, device='cuda:0')
tensor(0.0312, device='cuda:0')
tensor(0.0086, device='cuda:0')
tensor(0.0064, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.5129, device='cuda:0')
tensor(0.0109, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0035, device='cuda:0')
tensor(0.0018, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.3968, device='cuda:0')
tensor(0.0043, device='cuda:0')
tensor(0.0139, device='cuda:0')
tensor(0.0287, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.0521, device='cuda:0')
tensor(0.0243, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(4.4526e-05, device='cuda:0')
tensor(0.0151, device='cuda:0')
tensor(0.5970, device='cuda:0')
tensor(9.9741e-05, device='cuda:0')
tensor(0.0378, device='cuda:0')
tensor(0.0023, device='cuda:0')
tensor(0.1249, device='cuda:0')
